"SCORE","GUESS","TRUTH","TEXT"
"0.5087963333630616","n","","The fact that Disney hasn't remade Jungle Book into Jungle Kindle is why DreamWorks movies are a hit with the kids."
"0.5079814032059953","p","","COOL! Twitter now shows ""pic twits"" in the timeline. Saves me from having to click to see them. #disneyside #disney http://t.co/DRzdxvWDdc"
"0.5074717818381324","p","","is it weird that i still watch old disney movies like im 8"
"0.507416393081076","p","","Disney payment is due Friday!!! DO NOT LOSE YOUR SPOT! http://t.co/QpHnqOSwaO"
"0.5071362585505738","o","","東京ディズニーシーへようこそお越し下さいました。 本日、東京ディズニーシーは午後十時まで開園いたしております。 素敵な旅の一時をどうぞお楽しみください。"
"0.5070572814235442","o","o","昨日の幸せな気持ちのまま今日はLANDにいっちゃうよ♡はあ、幸せ♡笑"
"0.5067311897555182","o","","En Disney deberían crear a una princesa que no necesite de un príncipe para ser feliz."
"0.5067054181435847","o","","...Followed by a selection of Disney-approved Halloween films. Spook level: extremely mild peril. Horror has no place in this flat."
"0.5066964172773305","p","o","Am I the only one who has seen the Mickey's Nutcracker? #disney #mickey #nutcracker #live #musical #play http://t.co/vtpVmGHbsA"
"0.5066050212698913","o","","programme de nuit de Disney channel >>>>"
"0.505692913901983","o","","Tuesday New Pickups for the kids.. #Disney #Pixar #MonsterUniversity #bluray #Mike Plush http://t.co/mDfd74eHh9"
"0.5056808285564314","o","","@_stephwoodall @disney_frump IT WAS SOOOOOO GOOD. I like honestly thought I wouldn't like it! 😭💕"
"0.5056579347086495","p","","@sashnd would make the prettiest and most perfect Disney princess 👸👑"
"0.5038379880808647","n","","a walmart wedding....... that's gonna be me except at the Disney Store...."
"0.5036823679357292","p","","#nationalbestfriendday goes out to the Disney station on pandora😏 till death set us part"
"0.5030582807247393","o","","Tão achando que tão onde ? Na Disney, só pode"
"0.5029159045665916","p","","#50CosasSobreMi 24 Aún veo Disney channel !"
"0.5028361995611728","o","","last time i can do this i think wow i want to win http://t.co/f9WnoOUMtX"
"0.5026765246236811","p","","Christmas and new year this year in Egypt then easter next year in Florida at Disney omg"
"0.5025597793006626","n","","Oh well I'm going to Disney land so it's worth it"
"0.5024779774878229","p","","Ya I still fucks with Disney channel"
"0.5023940111702216","o","","#AdmitoQueMeHubieseGustado rescatarme antes de la onda de disney"
"0.5019352372764092","p","","Im 99.9% sure Im a Disney Princess. The .1% is because animals don't talk to me."
"0.500804610803778","p","","“@ComedyAndTruth: I can't wait for ABC's 25 Days of Christmas 🎅⛄️❄️” ITS BETTER THAN DISNEY CHANNELS HALLOWEEN"
"0.500401473283642","o","","@lgeneral71 omg same"
"0.500240290175987","o","","@djSPEKZ lol yea can't wait to turn up with you at Disney 🍻🎠🎢"
"0.5001393402433226","p","","@jhssoccerhockey can't go gonna b in disney"
"0.5001087388815871","n","","@ThatRoxxieGirl Did you know that Disney uses statistics on our culture to manipulate kids into obsessing over shows like Jake and Sofia?"
"0.499669492481343","o","","@drizzyxcole YOU KNOW 20 YEAR MEXICAN GIRL ON DISNEY? HER AND THAT TALL WEIRD BOY GONNA KISS"
"0.49958367858054","n","","Is it sad the main reason I like my name is because it's the same as my favourite Disney princess?💁"
"0.4995489802385439","p","","Disney channel all night by myself #child"
"0.4993579538940325","n","n","Can we please be done with all these Disney princess memes? They're not nearly as clever as people think they are."
"0.4992082310069597","o","","@enzobianchi11 a viagem p disney? quarto de 4 pessoas é 4.295 dolaress"
"0.4985606555958425","o","","@darvillans Vc vai em maio mesmo??? Pq eu quero ir com ccaa em julho ficar 21 dias disney/ny vamo??"
"0.4983990784447704","p","","Crying to the soundtrack of Disney shows was not how I envisioned my night ending #takemeback"
"0.49754242448618163","o","","@MLP_Alicorn_Twi Captain America. Loki can't die though well he can but if he does I'm done, Stan lee can just go work for Disney"
"0.49748624414612574","o","","Only 14 more hours until DISNEY 😝😁😍"
"0.4969348066898633","o","","@argharold genre j'étais à Disney je dis à ma mère ""je veux m'acheter une coque iPhone"" elle fait ""c'est dommage t'as pas d'iPhone"" =_="
"0.4968834379206265","o","","Avant elle m'amenner faire les magasins ou a disney mais aujourd'hui c'est finis"
"0.49686609949795535","o","","Bon j'vais regarder un Disney j'crois bien."
"0.4968583292504875","p","","That's fuckinn gay Disney channel doesn't even pass the old Disney Halloween movies. Lame!"
"0.4963533113908074","o","","@PursuitOfCudi They were founded by Disney in honour of film, and changed their name from 'The Mighty Ducks of Anaheim' to 'Anaheim Ducks'."
"0.49633923429664134","o","","Essas pessoa botando foto de bicho no perfil do face acham q tão na Disney"
"0.49625020096267247","o","","Cada vez menosssss, Ya quiero irmeeeeeee. Disney ♥"
"0.4960389719796756","o","","“@abbeyvannhinton: I actually want to be a Disney princess so badly. 😭😭💕”"
"0.4956008934583332","p","","Hay Disney World como te esperoooooo!!"
"0.4950084091046913","p","","Being in Disney makes me never wanna grow up!"
"0.494896967005792","p","","地元にミキミニダッフィーがいるー!!"
"0.49477552296305477","n","","When you believe a thing, believe it all the way, implicitly and unquestionably. - Walt Disney"
"0.4944457588448651","o","","@NickAndDisneyTV yeah,but this was better than season finale,and all Disney are with slow ratings right now"
"0.49365342681119934","o","","@_imcatherine Sorority Boys is so funny! I love Hitchiker's Guide too, but then I Iove the books:) ofc netflix has loads of disney too!"
"0.49354933132067075","p","","MALDITA SEAS @6luuu ME HAS INFECTADO CON EL DISNEY!!!!"
"0.4933496471565612","n","p","Am I the only one who remembers and loves that old Disney channel mummy movie ""Under Wraps""?"
"0.4933331668442142","o","","Eu só quero ir pra Disney e o cara já quer me comer"
"0.4929695712381399","p","","when Sylvia goes to Disney I'll be waking around school like a lost puppy 😥🐶"
"0.4928973025217303","p","","@prestonhereford except I hate you because you're in disney world. Ride space mountain for me."
"0.4928665671244736","o","","@Beatrizsafonso ""na disNEY vou estar trocando cards com o MicKEY"" ri dms tbm"
"0.49277939586268704","o","","@liyaaxox12 disney"
"0.4927625259033114","p","","listening to old Disney songs😍"
"0.49254085544527487","n","","Is it weird that I listen to the Disney wishes fireworks song"
"0.4924688012219644","p","","正直に自分の無知を認めることが大切だ。 All you’ve got to do is own up to your ignorance honestly."
"0.4918837759776729","p","","Can I be a normal Disney tourist. With normal clothes and Mickey ears lol..."
"0.49169768651075896","p","","@anaaa_mariaaa @kasbby come uppp!!!! you tryna be a disney princess lol ?"
"0.49066962252527757","n","","@EJCedric @milesmaker I hope so, but ""The Big Two"" publishers have lost a lot of their experimental verve w/ the move to Disney & Warner's."
"0.4906480024563671","p","","Disney's MERIDA Doll for just $10.49!! (List price is $29.95) Click the link in the first comment for details."
"0.49037281673764244","p","","@Sprinkleofglitr awh! Love the Disney Halloween party's! Their the best! 🎃🎃🎃👌"
"0.48986422583175704","o","","制服Disneyしたい(´д｀)❤︎❤︎"
"0.4897545975640202","o","","""Brujillizas"" es sin dudas una de las películas más pedorras de Disney"
"0.48852878816630685","n","n","um it better be the mythical hercules not this disney shit"
"0.4884815132588937","o","","Odio la radio disney, la odio loco."
"0.4881185669486863","o","","Disney if yall would throw it back like once every week, you know to help us old school Disney kids, that would be great, thanks!! 😔😒"
"0.48781853739580744","p","","They should take away all these dumb Disney shows & just replay old Disney 👍"
"0.48780057864839416","o","","Check out these hotels in Orlando near Disney http://t.co/QpimgWTgd6 #Travel #Hotels #TravelTuesday #Disney #Orlando"
"0.48774416376291396","o","","@likeslemi aprendeu essa resposta assistindo disney e tomando toddynho?"
"0.48772136894639867","o","o","@SolDominguez14 TE CONTE QUE SE ME PERDIERON CON LAS FOTOS DE DISNEY"
"0.487447093384152","o","","@JackAllTimeLow 1)YOU'RE AT THE WRONG DISNEY. COME TO WDW. 2)Mickey is my best friend and your sweatshirt makes him laugh."
"0.4872788038373242","n","n","Disney needs to have a throwback month and show nothing but old shows and let the old stars host it such as Hilary Duff, Raven, Aly and Aj"
"0.4872436656824365","o","","acabei de colar meu button q ganhei na disney na parede"
"0.48722692009458407","p","n","In another life I'd like to come back having the job of poorly singing kids jingles for Disney Channel. Wipe ur paws wipe ur paws"
"0.4870739862498275","n","p","""All your dreams can come true if you have the courage to pursue them."" -Walt Disney"
"0.48680699482828915","o","","@Drs91Drs qhbon ou genre les série sur Disney ? Mdr"
"0.4867821454434614","n","","Disney Princesses is now on Spotify, time to get down to the nitty gritty of ideological purposes and constitutional betrayal"
"0.4864783571899366","p","","😤👏 oh fahreal"
"0.48646408384049195","o","","as long as you love me en radio disney *-----*"
"0.4860634369139486","o","","シンデレラ城の地下には、緊急防災用品の詰まった倉庫があるらしい。"
"0.48597562254521276","n","","i think disney should make a princess movie about lana because lanas a princess"
"0.4850522824970556","p","","Sleeping Beauty and Hercules are my favorite Disney movies :)"
"0.48504848050489874","o","","J'ai tellement envie d'aller a disney je me sens chez moi la bas haha"
"0.4843560563103655","p","","i wish my life was like a sappy disney movie #onpoint"
"0.48393148361067306","p","","i seriously just wanna cuddle up and watch an old disney halloween movie with hot chocolate and ignore life and everyone and everything"
"0.48347029933643115","o","","ver fotos de disney y llorar ya es algo que hago diariamente."
"0.483388426346329","p","","Just a little #DisneyDreaming I want to go to #disney now! http://t.co/zqKFe4feUV"
"0.48285287962209145","o","","les meilleures go de disney channel c'est Raven et London Tipton <3333"
"0.48283507928275154","o","","Fuii a Disney Con @valemerino3 Jajaj"
"0.482561773123744","o","","Eita que a ""ex-Disney/estrela teen"" vendeu mais na primeira semana que a ""RAINHA DO POP"" de VOCÊS, KatyCats."
"0.4825094604382253","o","","Mujeres entiendan que los príncipes azules y finales felices Solo están en Disney!"
"0.4824528124156327","p","","My twat of a flatmate thinks its funny to sing along to disney songs at 12 on a tuesday night? Go to sleep ffs"
"0.4823217173267389","n","o","In the end I wanna be standing at the beginning with you 🎶 #disney #jammin"
"0.4821863313858218","o","","@glossopetrae @numbersrobot like the disney channel ISN'T a satanic illuminati conspiracy"
"0.48176418177569386","n","n","“That’s the real trouble with the world, too many people grow up.” ~ Walt Disney"
"0.48106166863010263","p","","As if we weren't losers already, for halloween me & my friends are doing a sleep over where we'll watch old Disney TV eg Hannah Montana xoxo"
"0.4809289243471763","o","","Conocer bora-bora, grecia y disney.."
"0.4801762200389035","p","","@kin_adian I realized that when mine played Disney and Ricky Martin in a row."
"0.48010809996716847","o","","Libre Soy en Radio Disney !!! @TiniStoessel"
"0.4798756722760012","o","","nossa quanto tempo que não passo o dia inteiro assistindo disney"
"0.47920870566318763","o","","estan pasando brujillizas en disney, me hace acordar a juli y alan JAJAJAJAJAJJAJAJ"
"0.4789334030412441","o","","子どものために、あるいは批評家のために作られた作品は当たりはしない。私は子どものためにも批評家のためにも映画を作ったことはない。ディズニーランドは子どもたちだけのものじゃない。私は相手に合わせてレベルを落としたりはしない。-ウォルト・ディズニ ##ディズニー"
"0.4785401969221694","p","","Is it weird that I cry because of some Disney movies..."
"0.47851151156733995","o","","Achei uns presentes da disney q eu comprei pro gab perdidos aqui 😂"
"0.4784451200064362","p","p","One of my lifetime goals is to collect all of Disney's and Pixar's animated movies. I want my kids to know the great animated movies."
"0.47815967087858086","o","","@AmethystVeins you don't like Disney movies?"
"0.4774192372152621","o","","THE DISNEY PRODUCTION OF RODGERS AND HAMMERSTEIN CINDERELLA HAS SO MANY GOOD MESSAGES FOR CHILDREN IT'S SO GOOD"
"0.47737536655551266","o","",".@xocatherined looks & sounds like a Disney princess. Mad props girlfran 😢😘👏 #Showcase @USCHomecoming"
"0.4763455695553838","p","","Sooo, I want to have a Disney Princess movie night...."
"0.4762678457224577","o","","And @MZTR_CHUKWU jes made me see ds old disney movie ""let it shine"" d TRUTH though *tears*"
"0.47609392189452354","o","","For @VanessaMorgan , @MattMattKnight and @KateTodd Happy Helloween and I hope you made film My BabySister`s a Vampire 2 in Disney Channel!"
"0.47605131313503823","o","","LAUGHS WE'RE WATCHING THE SADDEST SCENES IN DISNEY BYE"
"0.4759805872984648","o","","Me subí al expreso de radio disney sin querer y ya no se como bajarme."
"0.47525999902420407","p","","Disney Deberia Crear Una Princesa Sin Cabello Para Q las Niñas Con Cancer Sepan Q Son Hermosas Tambn ... !!"
"0.47511255591835044","p","","So me apaguei tanto a Disney por causa do eu pateta"
"0.4750123131344957","o","","TODOS ARREGLANDOSE PARA IR A SOUL Y YO BUENO VIENDO DISNEY ya me va a tocar, tranqui vero tranqui"
"0.4749512287428888","p","","I use to love Disney princess' though omfg"
"0.4743914667292788","p","","Anielly me favorito pq? É disney?"
"0.4743492950513916","p","","Me quiero ir a disney ya ! Solo 94 dias #Emo"
"0.47403056901292995","n","","Your ABC sitcom in the 90’s wasn’t SHIT if y’all didn’t get a 2 part trip to Disney episode for no reason."
"0.47385039685677055","p","","Disney movies are great"
"0.47352066140250987","o","","Miley, has pasado a ser una niña buena del Disney a ser una Choni!"
"0.47347714452804607","o","","@X_XPikachuX_X Thanks. I got it at disney world. #KidAtHeart"
"0.47332744827064116","p","","I just want a girl who like disney movies as much as I do haha"
"0.47278782834172955","p","","I wanna go to Disney world now"
"0.472613243794207","o","","Disney movies are so inspiring. Here are some of the most memorable quotes from Disney characters. http://t.co/3jTfKVGK90"
"0.4721312412973847","o","","Estos con sus cuentos de Disney"
"0.47180284423138186","o","","The amount of times @aaronpauley goes to Disney makes me sad"
"0.47176698829719604","o","","PTDRR Djemso elle s'affiche elle a di que chatelet cst mieux que disney"
"0.4713921056756663","p","","When I was younger, I had a collection of all the Disney Movies lol"
"0.4710097981443676","o","","""@.SoDamnTrue: how are girls hard to understand? disney movies, shopping"""
"0.47072230173278534","p","p","for Christmas break im going to Disney for 4 days then Naples (Florida) for 4 days and then south beach for four days and i can't wait eeeee"
"0.47060940706699583","o","","Por que en Disney no hay un príncipe Negro?"
"0.46987651145481485","p","","I wanna go Disney! @TheTroffMonster"
"0.469146318349952","n","n","""i never played the disney game of smiling and being a princess"""
"0.4691176510106311","o","","@robwillb Disney's dipping into StarWars narrative is just plain weird."
"0.469090889157664","o","","NUEVE meses disney?!? No lo puedo creer, que rapido pasa el tiempooo!!"
"0.46827877550654756","o","","@SwilliamsXP actually i'm currently finishing my disney nails ;o"
"0.4675121487816732","n","","I'm just going to keep tweeting Disney songs until one of you reply with the next lyrics. #loveme"
"0.4671728233287867","o","","“@seandalybitch: The question is why do you listen to artists that came from Disney” so you can get the best of both worlds"
"0.4670541816223821","o","","Disney sequels (minus Lion King) are sub-par and insufficient."
"0.4667388496336902","o","","Tengo muchas pinches ganas de ir a Disney"
"0.46643727838732063","p","","Irina me conto todas las maldades que se mando en disney...jajajaja que forra que es !!"
"0.4663137662735471","o","","Four Parks- One World Walt Disney World"
"0.46631111027934624","o","","Lunch break, Disney break.. Same thing"
"0.46627056135369077","p","","Now I'm sobbing like a little 2 year old gosh darn these Disney movies"
"0.46579241442667224","p","","#AdmitoQueMeHubieseGustado ir a Disney !"
"0.46574866287408645","p","","Disney movies and cuddling sounds good right now"
"0.4653163332693534","o","","@lozzamoss @xxshadaeexx look you two crazy Disney bitches! I'm watching it now aren't i?!"
"0.46459967458245294","p","","Woo! Seeing Smash Mouth live for the 2nd time in 2 days? Now, that's what I call love! ;) #disney @smashmouth"
"0.4641784262628362","p","","I'm not here for Disney Channel tonight.....nite girls."
"0.46409512742212883","o","","quero ir p disney ver o mickey"
"0.463253468356877","p","","All them white bands on Disney channel nd nickelodeon gay. Idgaf what nobody say.. Gaaayy"
"0.4626371552205581","p","","@AlexLDavies94 na cause Disney monopoly is amazing and you just don't understand living at uni because your gay and stay at home wanker✊"
"0.46222650762678485","o","","radio disney,mi radio."
"0.4618308169292008","o","","I swear, Disney Twitter is always on point. @disneywords 💖"
"0.46180128654593267","o","","Disney on Ice this weekend mind you! 💁"
"0.4615944074440283","o","","Peliculas pijas y la de disney."
"0.46074953730175755","n","","The Emperors New Groove is one of the few newer Disney movies that is really good and does not contain a bunch of singing."
"0.4605941884484989","p","","Anybody got a Groupon for Disney on ice. Tomorrow is Chloe's 1st Birthday"
"0.45944878053432703","p","","I miss watching all the Disney movies <3"
"0.4591892658340641","p","","every one on Tumblr be freaking out and I'm just listening to Disney music on YouTube."
"0.4587439210083734","o","","son cualquiera los de disney."
"0.458697662811412","o","","#AskkBritneyJean @britneyspears which u favorite disney's princess"
"0.45849380551823166","o","","Se dan cuenta que mi vida es anormal desde el momento que me hice un amigo en disney. Qcyo."
"0.4581755911433802","p","","turnt in Disney"
"0.4576703632035651","o","","Me hablan todos de disney ayayayayay"
"0.4574439467843581","o","","vi td q o diego comprou na disney"
"0.45740221023754074","o","","Dormir quentinho com esse sleepsuit do Mickey Mouse da Disney Store tamanhos de 12 meses a 6 anos. R$ 198,90 FRETE INCLUSO"
"0.4572302163181346","o","","cintia ta achando que ta na disney, menina ingrata!! Fica me difamando"
"0.45681572261758735","p","","as much as I love Disney I'd much rather be home with my friendss"
"0.45673587060315624","o","","""Selenators são os 7º maiores fãs no mundo, fazendo com q Selena seja a única Disney a estar na lista de ""Maiores Fãs"" eles e os charts KKKK"
"0.4564441435980553","o","","Jika anda dapat memimpikannya , maka anda dapat melakukannya . --walt disney--"
"0.45633002775319503","o","","""Selena não precisou da Disney para se promover na carreira de cantora como suas ex-companheiras"" boa noite"
"0.45588531462352944","o","","Escuchando Libre soy por radio Disney =D"
"0.4555838826142244","p","","Need ideas for Disney day"
"0.4551509196981283","o","","@XxsummerrlovexX When will you be down in Disney?"
"0.45482462414085206","o","","@katyperry congrats queen of disney"
"0.45471848609610493","p","","@JackAllTimeLow I know you're at Disney having fun but could you please take 2 seconds to tweet me happy birthday"
"0.45458337632468865","p","","Disney has the best Halloween movies 🎃👻"
"0.45458064264051323","o","","@froureu qdo pegar a carteira me leva pra Disney?"
"0.4545216166488782","o","","#AdmitoQueMeHubieseGustado quedarme trabada en la rockit de disney ♥ #Suicida"
"0.45422861988149116","p","","I miss Disney world."
"0.45378776614994154","o","","ya me voyy. estudiare y vere disney u,u"
"0.4537746425041099","o","","Loving the tune from @EyeOfMara! Give him a follow, #Disney fans!"
"0.45339284127293994","p","","I appreciate Disney on a strong level."
"0.45328434182585964","p","","i miss disney"
"0.45285371847332256","o","","Começo a escutar música que tocava na van e ver as fotos da Disney e já me da uma sdds tão grandeeee"
"0.4521026243284101","p","","I enjoy watching Disney movies."
"0.4518868472084124","o","","a criança vai nascer e assim que sair do hospital tom ja vai levar pra disney"
"0.45121171317328845","o","","am I the only one who misses the old Disney shows cuz @ddlovato isn't sonny anymore or @selenagomez isn't alex anymore @MileyCyrus hannah"
"0.45066317649634074","o","","""Voy a comprar la pelicula de disney de las gemelas en dvd! Las quiero mucho!"" Mi mama."
"0.4506159194889792","o","o","Prefiro gastar uma baba de dinheiro pra ir pra cancun doq pra Disney por exemplo"
"0.4505567021466765","o","","Smatin j'etais pas deter pr mon truc a Disney"
"0.4503401064583813","o","","@EricJ3122 thanks, Eric! Can't wait for Elle's arrival. Too soon to betroth them? Imagine the Disney wedding!"
"0.4498641889904328","n","","I hope it's in front of the Cinderella castle on the Disney trip lol"
"0.4497077530360389","o","","@PhoebeRebekahS or a car full of really ratchet Disney princesses"
"0.4495479931889615","p","p","What's your #favoritefairytaleprincess? #OnceUponATime #OnceWonderland #Disney Mine are #Jasmine #Belle #Ariel #SnowWhite"
"0.4492082154494738","p","","@Jillian_Rey. @lindzpatterson is it weird that I want to go see Disney on Ice?"
"0.44920631030418773","n","p","@britneyspears what disney pictures your kids loves the most?...mine #Cars #AskBritneyJean #PerfumeSong"
"0.44913539530232954","p","p","I need to find someone to go with me to Disney on ice again. Kaitlin and I are going on the ninth, but I'm buying another set of tickets (:"
"0.4490993447519781","o","","queria ir pra disney esse ano cara"
"0.4488464261796132","n","n","Kinda sad the Jonas Brothers broke up, really the only Disney channel people from my childhood that I actually liked"
"0.44847750569091854","p","","Esta película me hace acordar a Disney que triste"
"0.44796267647816285","p","","""@BroodingMartyr: Do they still play Halloween Town on Disney Channel? That movie was my favorite."" That they do"
"0.44741102981484754","o","","Necesito volver a Disney, enseriooooooooo."
"0.4468873030564045","o","","Despues que vuelva de disney le voy a regalar una silla a la boliviana esta"
"0.44677093006287244","n","","""Now when we opened Disneyland, outer space was Buck Rogers."" ~ Walt Disney"
"0.4465484093209278","n","","I wish real life relationships were like Disney movies."
"0.4464222284936165","p","","a mi abuelo le gusta ver aveces la serie de Disney Channel Dog With A Blog haha siempre sa anda riendo!"
"0.44638099481608157","p","","I'm so excited for Disneyland that I'm blasting Disney music already"
"0.44628174753973543","o","","Nooo. martina stoessel invento una cancion y va a ser la cancion de una pelicula de disney ""Libre Soy""... ok?"
"0.44613648501399056","n","n","Times feeling like this when I wanna just quit uni go home, cuddle up by the fire and watch Disney films for the rest of my life."
"0.44594760632943176","n","","Disney Channel should just stop making new shows and replay all the old ones."
"0.44584822876695285","n","","Feeling bad? Listen to Disney music it makes everything better and that's a fact 👌🎶"
"0.44531442039253083","p","","TOMORROW IS HARRY POTTER VS DISNEY!! Don't cha forget"
"0.4450573484160554","n","n","I was really excited for Disney next week until I just read that it's ""New Jersey"" week. #noooooooooo"
"0.4443807308547175","p","","I think im the only person who comes to Disney every year n smokes a bowl in the #SwissFamilyRobinsonTreeHouse lol"
"0.4439325440873098","o","","Por que carajos en radio disney siempre pasar el remix asqueroso ese de summertime sadness?¿?¿?"
"0.4438974124155502","p","","@britneyspears What's your favorite Disney memory? #AskBritneyJean"
"0.44378712776727763","n","","""@DaniellaBella96: Disney brings people together 😍 it's all just so perfect"" its just the Circle of Life"
"0.44221526115815424","o","","Mirando fotos de Disney #LLoro"
"0.4419941125402516","o","","7- LETS GO BACK TO DISNEY WORLD"
"0.441878490788668","o","","so hj no disney junior ja passou 5 vezes o msm desenho"
"0.4417407890536733","p","","Quiero todas las peliculas de Disney Princess ! Jaja Ya casi tengo mi collection complete"
"0.4410173359339974","p","","But instead, im just going to eat pizza alone and watch an old disney movie. #lonerstatus"
"0.44075402158708327","o","","How dare you bash Disney ........"
"0.4405268221854858","o","","me tenian los huevos al plato con las fotos de disney"
"0.4402505961381448","o","","@ale_moyano11 that's my dream. Disney all to myself omg"
"0.44016764939289926","p","","Lowkey really want disney to play Twitches for Halloween"
"0.43971025818223475","o","","Disney villains are comin to mingle, come at me jafar"
"0.43827362108833035","o","","Creo que nadie va a poder superar Disney 😢"
"0.4381399600192254","p","o","Parent Trap was right, Oreos and peanut butter are the bomb #amazing #supersnack #disney #throwbacktuesday"
"0.438010758660671","o","","Demain j'vais a Disney ca va être ouf"
"0.43780099266883427","o","","Been watching Disney Movies all day w/ Jaslyn. Now watching Mulan 😄"
"0.43775687915683764","o","","@LukeCDR get on that disney now! As good an excuse as ever!"
"0.4359088975087061","o","","Mariana Nery ta na Disney o.O"
"0.4357276798624784","p","","Hahaha I would listen to 90's Disney music over any kind of music these days! #disney4eva"
"0.435722871427248","o","p","@FernandaAbarca_ how did you become an artist for Dream Works. I wanna do that for Disney!"
"0.43486241203617476","p","","I just want Punk Goes Disney. Okay? Okay."
"0.43450285353045304","o","","Veo las propagandas de disney y me pongo mal"
"0.43364444109426675","p","","Confession: Nolan and I still watch Disney movies after Gavin has gone to bed...#ElDorado"
"0.4335496722523308","n","","Disney needs to play 'moms got a date with a vampire' and 'don't look under the bed' 👻🎃"
"0.4334282415485848","o","","@essencemag And also which technology these days it's almost like we're giving them a head start! Esp w/ all these Disney & Nick JR apps now"
"0.4334123836107369","o","","CAGI NA RADIO DISNEY VAMO DANÇA"
"0.43307633549085334","p","","Escribire mi vida en una libreta & se la bendere ah Disney !"
"0.4329193731551746","p","","@britneyspears if you could be an Disney princess which one would you be? #AskBritneyJean"
"0.4329151542831084","o","","JACK IS IN DISNEY WITH BRENDON URIE"
"0.4327718627259701","o","","Il y avait une chanson de Disney channel talent avec Hanna montana"
"0.43264232195746694","p","","Am I the only one who finds it weird when Disney characters goes through puberty?"
"0.4319083520337899","o","","brujillizas en disney channel ayyyyy♥♥♥"
"0.4317099378344129","o","","STOP DISSING DISNEY MOVIES YOU STUPID SOCIOLOGY MOVIE THEYRE AWESOME SO FUCK YOU"
"0.4317099378344129","o","","DISNEY XD"
"0.4317099378344129","o","","DISNEY CHANEL"
"0.4314629386576207","p","","I told him he's too young to watch Dictator and put on a Disney movie"
"0.43121494281895795","p","","I woke up to a text with the Disney countdown from nan..29 more days!"
"0.43113415047573467","o","","mas precisou da Disney p ser alguém ¬¬"
"0.4310232603585086","o","","I am surprised the @sounderatheart article about playoffs using Disney characters was not a @JosieBeckerFC guest contribution"
"0.43081493027019774","n","p","Will someone please take me to see Frozen when it comes out.? #disney #littlegirlatheart"
"0.43073730566806195","o","","Phil Collins c'est un bon ! Disney a tellement bien choisi"
"0.42976459514043575","p","","I wanna watch the game but if you turn from the Disney channel carter will throw a fit!"
"0.42973907125582156","p","","I miss the old Disney. Like all there music pops up on Pandora and just makes me remember the good old days"
"0.4295163798722562","o","","Walt Disney tenía miedo a los ratones"
"0.4288568680135386","o","","só falarem em disney q bate mo baddd 😭"
"0.428712936267528","o","","眠い。。"
"0.4282642185231029","n","p","Kiss the girl by ashley tisdale was my tune back when I was inseparable from the disney channel"
"0.428253684905153","o","o","@HedyHAMIDI au quartier pas a Disney moi"
"0.4281097022466201","o","","@samstrident @numbersrobot but it's sooooo neeeeeat + i love the person who's like I THOUGHT THIS WAS A DISNEY CHANNEL SHOW"
"0.42802678076525985","o","","Estaría genial ir a Disney en Halloween"
"0.427965641482853","o","","В России откроются магазины Walt Disney"
"0.42769898388849686","o","","@T_Rize33 we have to have a Disney movie marathon."
"0.4276457716845828","p","","@Suwop ditto, I always forget to put it on private session when I listen to embarrassing Disney playlists 😜"
"0.4275008991755667","o","","@gabmazzaro scary for Disney channel"
"0.42543272364536466","o","","@Kidrauhl_Drew_J mais pourquoi un ipad quand tu peux avoir disney ????????"
"0.42371812257949765","o","","@GrindingSkip @_leamichelelove the old Disney movies from cheetah girls to pixel perfect and don't forget the old music videos"
"0.42365874193984115","p","","Disney movies >"
"0.42363213123451593","p","","Si on était pas si loin ça aurait été Astérix ou Disney !"
"0.42330702831557343","n","","The way to get started is to quit talking and begin doing. –Walt Disney"
"0.4231159821948529","p","","@radiantIovatos wow i never thought i'd see the disney logo and demi in the same screenshot again"
"0.42289603723132396","n","","podia dar a loca na Disney , e ela fazer um "" remember 2011 "" fica fica top da balada"
"0.4224189332765859","o","o","Creo q fue lo peor q pude hacer mirar los videos de disney"
"0.4224072179017395","o","","Me quisiera ir a Disney a comprarme de todo."
"0.42109349418695596","n","","Going to the Walt Disney Family Museum tomorrow. Hella stoked."
"0.4201238713612771","o","","@Iam_fauxreal I never liked the Jonas Brothers. Anything remotely Disney really."
"0.41997363668343196","p","","is currently brooming sweeping the house wearing heels and singing Disney songs"
"0.4194618264494239","n","","Disney for the second time in three days because that's how we do ;*)"
"0.41934012587419894","o","","Let's just go to Disney"
"0.4183694299486735","o","","Disney行きたい。"
"0.41816125050890246","n","o","I've never seen a human this close before. Oh... he's very handsome, isn't he? #LittleMermaid #Disney #Ariel"
"0.4181191043877099","o","","I must be a strange sight right now: singing to Disney music absentmindedly while reading Philosophy xD"
"0.41795217349392527","o","","en disney decia"
"0.41741675666096384","p","","I honestly don't even know how she has friends"
"0.41683681170579867","p","","@JewishSkywalker I kinda guessed that alright haha and Disney?"
"0.4161625018664831","n","","@Jason_Garcia how many were laid off a few years ago by disney, is the workforce there bigger now than before the cuts?"
"0.4161577929071169","p","","I just want to be a Disney princess"
"0.41570451046440804","o","","例え時間多めに言ったとしても 30分も増やさなくて良くないですか？"
"0.4151524963724476","o","","@JoshBowden10 haha i deffo would but im saving for spending money for disney land ;) xx"
"0.4149292613987239","p","","Seriously that's pathetic I come home eat & watch Disney movies until I'm tired. Like what?"
"0.414919948158878","o","","No importa cuantos años tenga pero TODOS los halloweens me pongo a ver las peliculas de disney<3 las amo."
